date,description,category,incident_code,pd_district,Latitude,Longitude,dayofweek
2008-12-27,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.864694331000074,-73.89957690799997,Saturday
2008-12-23,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,Q,40.69870203200002,-73.79647867199996,Tuesday
2008-12-17,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.816391847000034,-73.89529641399997,Wednesday
2008-12-16,"PROSTITUTION 4,PROMOTING&SECURING",PROSTITUTION & RELATED OFFENSES,576.0,K,40.64539407700005,-74.01002998599995,Tuesday
2008-12-09,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,S,40.60839414600008,-74.07625609499998,Tuesday
2008-12-06,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,M,40.73306230100008,-74.00640968599998,Saturday
2008-12-10,"PROSTITUTION 4,PROMOTING&SECURING",PROSTITUTION & RELATED OFFENSES,576.0,Q,40.76750883300008,-73.83301578499999,Wednesday
2008-12-17,"PROSTITUTION 4,PROMOTING&SECURING",PROSTITUTION & RELATED OFFENSES,576.0,K,40.61145315200002,-73.97836621399993,Wednesday
2008-12-06,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.75656758500002,-73.87593153399997,Saturday
2008-12-17,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,K,40.68038142900008,-73.98653530599995,Wednesday
2008-12-11,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.63597966700007,-74.00727228099998,Thursday
2008-12-17,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,618.0,S,40.62016884900004,-74.07695755599997,Wednesday
2008-12-19,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,S,40.608391809000075,-74.14661152999997,Friday
2008-12-10,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.64998977400006,-73.83750468499993,Wednesday
2008-12-20,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.66735940600006,-73.78297377999998,Saturday
2008-12-09,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,S,40.60839414600008,-74.07625609499998,Tuesday
2008-12-11,"PROSTITUTION 4,PROMOTING&SECURING",PROSTITUTION & RELATED OFFENSES,576.0,K,40.63597966700007,-74.00727228099998,Thursday
2008-12-06,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.75656758500002,-73.87593153399997,Saturday
2008-12-30,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,K,40.671932606000034,-73.90451750999993,Tuesday
2008-12-26,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.71850163300008,-73.83520924899994,Friday
2008-12-18,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,M,40.73696533500003,-74.00650027299997,Thursday
2008-12-06,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.80665964000008,-73.95564324299994,Saturday
2008-12-11,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.604840222000064,-73.99862573899996,Thursday
2008-12-10,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.74828052400005,-73.87788142999993,Wednesday
2008-12-06,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.68215811500005,-73.75376072599995,Saturday
2008-12-10,"PROSTITUTION 2, COMPULSORY",PROSTITUTION & RELATED OFFENSES,587.0,B,40.816391847000034,-73.89529641399997,Wednesday
2008-12-13,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.747141413000065,-73.88867805999998,Saturday
2008-12-03,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.756010153000034,-73.83237685399996,Wednesday
2008-12-24,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,Q,40.67975482200006,-73.79187114899997,Wednesday
2008-12-19,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.85109006300007,-73.89478996599996,Friday
2008-12-04,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.60754657600006,-74.00229917099993,Thursday
2008-12-21,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,618.0,K,40.68936539600002,-73.91985359399997,Sunday
2008-12-04,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.66664568700002,-73.78148377199994,Thursday
2008-12-02,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.74472005400003,-73.87233389299998,Tuesday
2008-12-23,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.81460160200004,-73.88589546099996,Tuesday
2008-12-03,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,B,40.81658364200007,-73.88906769199998,Wednesday
2008-12-18,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.69800180700002,-73.79786204299995,Thursday
2008-12-27,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.90639491900003,-73.85165953899997,Saturday
2008-12-10,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.74813103400004,-73.87927840999998,Wednesday
2008-12-01,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.695605366000045,-73.80086608099998,Monday
2008-12-04,"PROSTITUTION 4,PROMOTING&SECURING",PROSTITUTION & RELATED OFFENSES,576.0,Q,40.75276476800008,-73.85812665499998,Thursday
2008-12-05,"PROSTITUTION 3, PROMOTING UNDER 19",PROSTITUTION & RELATED OFFENSES,584.0,M,40.797952861000056,-73.94212300299995,Friday
2008-12-10,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,B,40.815455159000074,-73.88865049799993,Wednesday
2008-12-19,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.74178632500008,-73.91802587499996,Friday
2008-12-06,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,M,40.74298079600004,-73.98323505999997,Saturday
2008-12-20,"PROSTITUTION 4,PROMOTING&SECURING",PROSTITUTION & RELATED OFFENSES,576.0,M,40.75183192300005,-73.97902443699996,Saturday
2008-12-03,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.75661093700006,-73.96872858699999,Wednesday
2008-12-12,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.73479960000003,-74.00843773799994,Friday
2008-12-01,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.695605366000045,-73.80086608099998,Monday
2008-12-04,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.81236098100004,-73.88496365499998,Thursday
2008-12-06,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,M,40.74298079600004,-73.98323505999997,Saturday
2008-12-20,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.77931023000008,-73.98326924399998,Saturday
2008-12-10,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.64998977400006,-73.83750468499993,Wednesday
2008-12-06,"PROSTITUTION 3, PROMOTING UNDER 19",PROSTITUTION & RELATED OFFENSES,584.0,M,40.80665964000008,-73.95564324299994,Saturday
2008-12-06,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.729295841000074,-73.90491158199995,Saturday
2008-12-09,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.73916131600003,-74.00110567199994,Tuesday
2008-12-13,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.74813103400004,-73.87927840999998,Saturday
2008-12-06,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.666434649000045,-73.78455922999996,Saturday
2008-12-10,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.74828052400005,-73.87788142999993,Wednesday
2008-12-01,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,Q,40.68631302600004,-73.793909548,Monday
2008-12-17,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.77034899100005,-73.87596723599995,Wednesday
2008-12-03,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.81121383400005,-73.88238993699997,Wednesday
2008-12-03,"PROSTITUTION 4,PROMOTING&SECURING",PROSTITUTION & RELATED OFFENSES,576.0,Q,40.756010153000034,-73.83237685399996,Wednesday
2008-12-04,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,618.0,K,40.68908094300008,-73.92130709899999,Thursday
2008-12-20,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.65249486000005,-74.00970670399995,Saturday
2008-12-10,"PROSTITUTION 4,PROMOTING&SECURING",PROSTITUTION & RELATED OFFENSES,576.0,S,40.60839414600008,-74.07625609499998,Wednesday
2008-12-06,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.666434649000045,-73.78455922999996,Saturday
2008-12-06,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,M,40.73359747200004,-74.00734427899994,Saturday
2008-12-05,"PROSTITUTION 3, PROMOTING UNDER 19",PROSTITUTION & RELATED OFFENSES,584.0,M,40.797952861000056,-73.94212300299995,Friday
2008-12-03,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.71531218100006,-73.82227057899996,Wednesday
2008-12-05,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.74234393300003,-73.98268669099998,Friday
2008-12-13,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,M,40.73644108100007,-74.00662290799994,Saturday
2008-12-13,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.75840645300008,-73.94166284599999,Saturday
2008-12-10,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.74813103400004,-73.87927840999998,Wednesday
2008-12-01,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,Q,40.68485081700004,-73.79280352899997,Monday
2008-12-12,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,K,40.65556879700006,-73.89271242799998,Friday
2008-12-02,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.74472005400003,-73.87233389299998,Tuesday
2008-12-23,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.68239827900004,-73.84007215799994,Tuesday
2008-12-03,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.60616870800004,-74.00083335899996,Wednesday
2008-12-06,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,M,40.74298079600004,-73.98323505999997,Saturday
2008-12-27,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,M,40.73696533500003,-74.00650027299997,Saturday
2008-12-13,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.747141413000065,-73.88867805999998,Saturday
2008-12-23,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.67725891100008,-73.82604211299997,Tuesday
2008-12-27,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.86748377700008,-73.89740337199999,Saturday
2008-12-04,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,Q,40.76776250800003,-73.83192488999998,Thursday
2008-12-04,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,Q,40.762043893000055,-73.82732958099997,Thursday
2008-12-06,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.75656758500002,-73.87593153399997,Saturday
2008-12-01,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.747046209000075,-73.88957325099993,Monday
2008-12-17,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.67682391300008,-73.82337178899996,Wednesday
2008-12-18,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,Q,40.68692045100005,-73.79437281199995,Thursday
2008-12-17,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.70537656100004,-73.81729450299997,Wednesday
2008-12-06,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.64567094400008,-74.01350742099999,Saturday
2008-12-03,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.604840222000064,-73.99862573899996,Wednesday
2008-12-09,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,618.0,S,40.63716110400002,-74.16019342799996,Tuesday
2008-12-06,"PROSTITUTION 4,PROMOTING&SECURING",PROSTITUTION & RELATED OFFENSES,576.0,Q,40.729295841000074,-73.90491158199995,Saturday
2008-12-04,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.816518531000035,-73.88986260899996,Thursday
2008-12-26,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.71850163300008,-73.83520924899994,Friday
2008-12-02,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,K,40.662000251000045,-73.91268848499993,Tuesday
2008-12-06,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,M,40.74298079600004,-73.98323505999997,Saturday
2008-12-03,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.71640908300003,-73.80797172999998,Wednesday
2008-12-24,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,Q,40.68544450300004,-73.79325599799995,Wednesday
2008-12-13,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.747141413000065,-73.88867805999998,Saturday
2008-12-17,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.61145315200002,-73.97836621399993,Wednesday
2008-12-10,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,S,40.60839414600008,-74.07625609499998,Wednesday
2008-12-19,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,Q,40.688665599000046,-73.79561505399994,Friday
2008-12-10,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,Q,40.75812059100008,-73.94086176499997,Wednesday
2008-12-10,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.74813103400004,-73.87927840999998,Wednesday
2008-12-06,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.74723661400003,-73.88778647399994,Saturday
2008-12-04,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.75276476800008,-73.85812665499998,Thursday
2008-12-06,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.80665964000008,-73.95564324299994,Saturday
2008-12-04,"PROSTITUTION 4,PROMOTING&SECURING",PROSTITUTION & RELATED OFFENSES,576.0,Q,40.761172325000075,-73.86768185599993,Thursday
2008-12-24,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.69788337700004,-73.80237033699996,Wednesday
2008-12-23,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.67682391300008,-73.82337178899996,Tuesday
2008-12-02,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.76451021500004,-73.82471319199995,Tuesday
2008-12-03,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.756010153000034,-73.83237685399996,Wednesday
2008-12-17,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.81121383400005,-73.88238993699997,Wednesday
2008-12-26,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.746328818000045,-73.88852423299994,Friday
2008-12-18,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.65249486000005,-74.00970670399995,Thursday
2008-12-09,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.75226444800006,-73.99155933799993,Tuesday
2008-12-05,"PROSTITUTION,PERMITTING",PROSTITUTION & RELATED OFFENSES,574.0,M,40.74234393300003,-73.98268669099998,Friday
2008-12-17,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.73331188600008,-74.00917724099996,Wednesday
2008-12-17,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.69687876600005,-73.79918535199994,Wednesday
2008-12-01,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,Q,40.689289530000046,-73.79610354199998,Monday
2008-12-02,"PROSTITUTION 3,PROMOTING BUSINESS",PROSTITUTION & RELATED OFFENSES,585.0,Q,40.76231027500006,-73.80183623799998,Tuesday
2008-12-03,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.74444798400003,-73.97612523899994,Wednesday
2008-12-19,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.73395155100008,-74.00725411099995,Friday
2008-12-06,"PROSTITUTION 3, PROMOTING UNDER 19",PROSTITUTION & RELATED OFFENSES,584.0,M,40.80665964000008,-73.95564324299994,Saturday
2008-12-09,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,K,40.673309981000045,-73.90391350199997,Tuesday
2008-12-17,"PROSTITUTION 3,PROMOTING BUSINESS",PROSTITUTION & RELATED OFFENSES,585.0,Q,40.74472005400003,-73.87233389299998,Wednesday
2008-12-02,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.70958890500003,-74.00952745799998,Tuesday
2008-12-06,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.729295841000074,-73.90491158199995,Saturday
2008-12-05,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,M,40.732861866000064,-74.00752460999998,Friday
2008-12-03,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.60616870800004,-74.00083335899996,Wednesday
2008-12-06,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.80665964000008,-73.95564324299994,Saturday
2008-12-06,"PROSTITUTION 3,PROMOTING BUSINESS",PROSTITUTION & RELATED OFFENSES,585.0,M,40.80665964000008,-73.95564324299994,Saturday
2008-12-03,"PROSTITUTION 4,PROMOTING&SECURING",PROSTITUTION & RELATED OFFENSES,576.0,Q,40.756010153000034,-73.83237685399996,Wednesday
2008-12-06,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,M,40.732861866000064,-74.00752460999998,Saturday
2008-12-05,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.74965446800008,-73.99717188199998,Friday
2008-12-06,"PROSTITUTION 4,PROMOTING&SECURING",PROSTITUTION & RELATED OFFENSES,576.0,K,40.64231920200007,-73.98371436699995,Saturday
2008-12-17,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.67704000100008,-73.82467630699995,Wednesday
2008-12-06,"PROSTITUTION 4,PROMOTING&SECURING",PROSTITUTION & RELATED OFFENSES,576.0,K,40.64231920200007,-73.98371436699995,Saturday
2008-12-26,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.816282566000034,-73.89286158799997,Friday
2008-12-04,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.63821953800005,-74.00494131099998,Thursday
2008-12-10,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,Q,40.688665599000046,-73.79561505399994,Wednesday
2008-12-04,"PROSTITUTION 4,PROMOTING&SECURING",PROSTITUTION & RELATED OFFENSES,576.0,Q,40.75276476800008,-73.85812665499998,Thursday
2008-12-03,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.74430668400004,-73.98446534499993,Wednesday
